feature_type,seed,final_train_loss,final_val_loss,RMSE,MAE,R2
inv3,42,0.027374266020775282,0.026074042543768883,795.83374,424.13513,0.5088322758674622
inv3,23,0.028767787016118648,0.09152650833129883,546.6574,323.91238,0.6043053865432739
inv3,15,0.026604130082038227,0.09336217492818832,909.7682,501.2663,0.49250179529190063
inv3,34,0.026183026467156673,0.10474153608083725,1818.5924,878.6057,0.1323091983795166
inv3,18,0.02962474308180765,0.17810779809951782,1758.3108,1044.6251,0.20045363903045654
inv3,32,0.026933699633589984,0.07019351422786713,1393.4159,709.92426,0.38775384426116943
inv3,47,0.031659907879201525,0.06693615019321442,1787.0854,816.48004,0.4330447316169739
inv3,27,0.028193830623948334,0.08943218737840652,2332.1946,919.5494,0.19977670907974243
inv3,8,0.027634504815464082,0.1557474136352539,1659.6127,1047.8488,0.2945926785469055
inv3,52,0.0268752284083879,0.07411352545022964,1162.2755,636.0191,0.4166455864906311
