feature_type,seed,final_train_loss,final_val_loss,RMSE,MAE,R2
vit,42,0.029136339116766087,0.06767192482948303,1034.9464,515.4604,0.16934460401535034
vit,23,0.026118451204583133,0.08575821667909622,627.95715,377.90237,0.4778566360473633
vit,15,0.028012413593286968,0.11560191214084625,1044.3179,594.01764,0.3312891125679016
vit,34,0.025603265537576782,0.12476963549852371,1723.0648,938.3931,0.22107172012329102
vit,18,0.02753672704210378,0.17167098820209503,1837.7059,1143.1326,0.12661761045455933
vit,32,0.02729500872366007,0.09084834158420563,1827.5284,829.92163,-0.053156256675720215
vit,47,0.024615827083422994,0.11816629767417908,1710.4366,932.67535,0.48063570261001587
vit,27,0.025767855757837136,0.05936676263809204,1917.0068,795.4494,0.4593340754508972
vit,8,0.026389591708010952,0.11675378680229187,1631.1234,1012.475,0.3186030983924866
vit,52,0.027108782267757103,0.1319708377122879,1510.7593,826.9771,0.014390408992767334
