feature_type,seed,final_train_loss,final_val_loss,RMSE,MAE,R2
vit,42,0.025801634350808726,0.05389292165637016,949.9803,395.06122,0.30013489723205566
vit,23,0.028129076310750747,0.08452434837818146,677.79224,387.6177,0.3916928768157959
vit,15,0.030140046637443546,0.1314879208803177,1046.3263,619.72797,0.3287144899368286
vit,34,0.027583955922618537,0.10720694065093994,1800.008,872.1912,0.14995253086090088
vit,18,0.02681943520382184,0.20435591042041779,1854.3715,1108.1202,0.11070501804351807
vit,32,0.027491166803498734,0.1068829894065857,1724.9331,871.2752,0.06177055835723877
vit,47,0.025162238425285338,0.10935699939727783,2015.3009,940.4695,0.2789956331253052
vit,27,0.025238181936038353,0.12343775480985641,2473.0046,1015.81323,0.10022985935211182
vit,8,0.029380624589011157,0.12181936949491501,1599.4011,984.4943,0.344849169254303
vit,52,0.026020429157145995,0.10300695151090622,1381.0901,704.18744,0.17632031440734863
